id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,observations_count,taxa_count,taxon_group,type
90457302,792987,Nuttall's Woodpecker,Dryobates nuttallii,naturalpics,https://static.inaturalist.org/photos/149504386/medium.jpeg,species,792976,1|2|3|17550|17599|792976|792987,22,22,,
90298351,52854,California mugwort,Artemisia douglasiana,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149217968/medium.jpeg,species,52855,47126|211194|47124|47605|47604|52855|52854,22,22,,
90272457,200054,Matted Sandmat,Euphorbia serpens,mmchale,https://inaturalist-open-data.s3.amazonaws.com/photos/149175145/medium.jpg,species,51822,47126|211194|47124|51820|51821|51822|200054,22,22,,
90306244,82087,,Geron,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149233658/medium.jpg,genus,51558,1|47120|47158|47822|51558|82087,21,24,,
91269445,61858,Greenbottle Flies,Lucilia,yajaira,https://static.inaturalist.org/photos/150940691/medium.jpeg,genus,61860,1|47120|47158|47822|61860|61858,21,43,,
89557062,39782,Common Slider,Trachemys scripta,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/147903280/medium.jpeg,species,39776,1|2|26036|39532|39760|39776|39782,21,54,,
89738976,468067,,Zadontomerus,naturephotosuze,https://static.inaturalist.org/photos/148223035/medium.jpg,subgenus,155108,1|47120|47158|47201|47221|155108|468067,21,21,,
94481320,56083,Common Pill Woodlouse,Armadillidium vulgare,trickykid1,https://inaturalist-open-data.s3.amazonaws.com/photos/156731543/medium.jpg,species,48295,1|47120|47187|48147|48296|48295|56083,21,21,,
90319524,58991,Common Purslane,Portulaca oleracea,rocknroll428,https://inaturalist-open-data.s3.amazonaws.com/photos/149260006/medium.jpg,species,58992,47126|211194|47124|47366|47365|58992|58991,21,21,,
89968872,3017,Rock Pigeon,Columba livia,gary_wallen,https://inaturalist-open-data.s3.amazonaws.com/photos/148625467/medium.jpg,species,3000,1|2|3|2708|2715|3000|3017,21,35,,
90306256,9420,Spotted Towhee,Pipilo maculatus,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149233818/medium.jpeg,species,9405,1|2|3|7251|559248|9405|9420,20,20,Birds,Park/Natural Area Species
90039819,76943,tropical horseweed,Erigeron sumatrensis,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148755033/medium.jpg,species,50879,47126|211194|47124|47605|47604|50879|76943,20,20,,
90076876,84612,Ten-lined June Beetle,Polyphylla decemlineata,aventurasforestschool,https://inaturalist-open-data.s3.amazonaws.com/photos/148822538/medium.jpg,species,84572,1|47120|47158|47208|48201|84572|84612,20,20,,
89782592,58138,Buffalo Gourd,Cucurbita foetidissima,univac,https://inaturalist-open-data.s3.amazonaws.com/photos/148302454/medium.jpg,species,55425,47126|211194|47124|71281|48620|55425|58138,20,20,,
90308665,53357,California sagebrush,Artemisia californica,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149237529/medium.jpeg,species,52855,47126|211194|47124|47605|47604|52855|53357,20,20,,
90036058,61906,bristly oxtongue,Helminthotheca echioides,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148748452/medium.jpeg,species,61907,47126|211194|47124|47605|47604|61907|61906,20,20,,
90311737,64142,saw-toothed goldenbush,Hazardia squarrosa,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149242128/medium.jpeg,species,57982,47126|211194|47124|47605|47604|57982|64142,20,20,,
90311762,309390,Tripartite Sweat Bee,Halictus tripartitus,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149242322/medium.jpeg,species,57677,1|47120|47158|47201|49707|57677|309390,20,20,,
89533612,3,Birds,Aves,jendefran,https://inaturalist-open-data.s3.amazonaws.com/photos/147863228/medium.jpg,class,2,1|2|3,20,3238,,
90852847,558434,Cinnamon Teal,Spatula cyanoptera,kgerner,https://inaturalist-open-data.s3.amazonaws.com/photos/150194723/medium.jpeg,species,558404,1|2|3|6888|6912|558404|558434,19,19,Birds,Park/Natural Area Species
90141653,58308,hollyleaf redberry,Rhamnus ilicifolia,zacpeterson,https://inaturalist-open-data.s3.amazonaws.com/photos/148944597/medium.jpeg,species,54812,47126|211194|47124|47132|49041|54812|58308,19,19,,
90308674,58100,Southern Honeysuckle,Lonicera subspicata,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149237690/medium.jpeg,species,51874,47126|211194|47124|48526|48527|51874|58100,19,19,,
94055559,47118,Spiders,Araneae,marty_and_the_mamas,https://inaturalist-open-data.s3.amazonaws.com/photos/155969091/medium.jpeg,order,47119,1|47120|47119|47118,19,499,,
92497675,47158,Insects,Insecta,velodrome,https://inaturalist-open-data.s3.amazonaws.com/photos/153162184/medium.jpeg,class,47120,1|47120|47158,19,4601,,
89973904,244216,Valley Carpenter Bee,Xylocopa sonorina,naturephotosuze,https://static.inaturalist.org/photos/148633908/medium.jpg,species,51111,1|47120|47158|47201|47221|51111|244216,18,18,,
89253181,7251,Perching Birds,Passeriformes,kvlakshmi,https://inaturalist-open-data.s3.amazonaws.com/photos/147370066/medium.jpeg,order,3,1|2|3|7251,18,1388,,
90323712,68165,Argentine Ant,Linepithema humile,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149262725/medium.jpeg,species,68166,1|47120|47158|47201|47336|68166|68165,18,18,,
90301585,61355,Western Yellowjacket,Vespula pensylvanica,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149223906/medium.jpeg,species,61356,1|47120|47158|47201|52747|61356|61355,18,18,,
90294418,128824,Common European Greenbottle Fly,Lucilia sericata,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149210250/medium.jpeg,species,61858,1|47120|47158|47822|61860|61858|128824,18,18,,
89787942,211194,vascular plants,Tracheophyta,semajc,https://inaturalist-open-data.s3.amazonaws.com/photos/148311789/medium.jpeg,phylum,47126,47126|211194,18,4398,,
90037694,57036,Petty Spurge,Euphorbia peplus,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148751111/medium.jpeg,species,51822,47126|211194|47124|51820|51821|51822|57036,17,17,,
90452763,14850,European Starling,Sturnus vulgaris,gregslak,https://inaturalist-open-data.s3.amazonaws.com/photos/149496565/medium.jpeg,species,14842,1|2|3|7251|14841|14842|14850,17,17,,
92517796,57354,Peruvian Pepper Tree,Schinus molle,brandonwsmacdonald,https://inaturalist-open-data.s3.amazonaws.com/photos/153199108/medium.jpg,species,57355,47126|211194|47124|47729|48874|57355|57354,17,17,,
90811826,47382,Western Black Widow,Latrodectus hesperus,horse234,https://inaturalist-open-data.s3.amazonaws.com/photos/150120330/medium.jpg,species,47370,1|47120|47119|47118|47371|47370|47382,17,17,,
90058035,54605,White Horehound,Marrubium vulgare,ginaruiz,https://inaturalist-open-data.s3.amazonaws.com/photos/148788148/medium.jpg,species,54604,47126|211194|47124|48151|48623|54604|54605,17,17,,
90036048,78678,Prostrate Knotweed,Polygonum aviculare,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148748372/medium.jpeg,species,48972,47126|211194|47124|47366|48382|48972|78678,17,17,,
89936783,791928,scarlet pimpernel,Lysimachia arvensis,scubabruin,https://inaturalist-open-data.s3.amazonaws.com/photos/148571434/medium.jpg,species,48063,47126|211194|47124|47181|48064|48063|791928,17,17,,
87331563,55785,Rural Skipper,Ochlodes agricola,naturephotosuze,https://static.inaturalist.org/photos/143967539/medium.jpg,species,55786,1|47120|47158|47157|47653|55786|55785,16,16,,
90107022,42220,Mule Deer,Odocoileus hemionus,rosemarie,https://inaturalist-open-data.s3.amazonaws.com/photos/148878181/medium.jpg,species,42219,1|2|40151|152870|42158|42219|42220,16,51,Mammals,Park/Natural Area Species
95186297,42652,Virginia Opossum,Didelphis virginiana,siennacampfield,https://inaturalist-open-data.s3.amazonaws.com/photos/157991405/medium.jpg,species,42646,1|2|40151|42540|42541|42646|42652,16,16,,
89956755,57983,Common Sunflower,Helianthus annuus,bridgetovertroubledwater,https://inaturalist-open-data.s3.amazonaws.com/photos/148604278/medium.jpg,species,56955,47126|211194|47124|47605|47604|56955|57983,16,16,,
91260150,64141,California brittlebush,Encelia californica,mashastre,https://inaturalist-open-data.s3.amazonaws.com/photos/150924426/medium.jpeg,species,49338,47126|211194|47124|47605|47604|49338|64141,16,16,,
90214314,47201,"Ants, Bees, Wasps, and Sawflies",Hymenoptera,naturephotosuze,https://static.inaturalist.org/photos/149070588/medium.jpg,order,47158,1|47120|47158|47201,16,1182,,
90853436,72458,Spotted Sandpiper,Actitis macularius,kgerner,https://inaturalist-open-data.s3.amazonaws.com/photos/150196678/medium.jpeg,species,3977,1|2|3|67561|3835|3977|72458,16,16,,
90066357,127669,Red-shouldered Bug,Jadera haematoloma,david62,https://static.inaturalist.org/photos/149201781/medium.jpg,species,127670,1|47120|47158|47744|53225|127670|127669,16,16,,
89988221,48201,Scarabs,Scarabaeidae,jordanburkhardt,https://static.inaturalist.org/photos/148662864/medium.jpg,family,47208,1|47120|47158|47208|48201,16,166,,
90112998,47222,Bees and Apoid Wasps,Apoidea,bradrumble,https://inaturalist-open-data.s3.amazonaws.com/photos/148889886/medium.jpg,superfamily,47201,1|47120|47158|47201|47222,16,16,,
90070873,61267,True Bugs,Heteroptera,zachhines,https://inaturalist-open-data.s3.amazonaws.com/photos/148811120/medium.jpg,suborder,47744,1|47120|47158|47744|61267,16,16,,
89851878,47434,grasses,Poaceae,tjhastings,https://static.inaturalist.org/photos/148422003/medium.jpg,family,47162,47126|211194|47163|47162|47434,16,135,,
88761776,271716,Rhus Fairy Bee,Perdita rhois,naturephotosuze,https://static.inaturalist.org/photos/146490052/medium.jpg,species,178357,1|47120|47158|47201|57668|178357|271716,16,16,,
94242503,47902,Prickly Pears,Opuntia,fcmartin,https://inaturalist-open-data.s3.amazonaws.com/photos/156311064/medium.jpeg,genus,47903,47126|211194|47124|47366|47903|47902,16,44,,
89269887,51221,Red Swamp Crayfish,Procambarus clarkii,naturephotosuze,https://static.inaturalist.org/photos/147399421/medium.jpg,species,51222,1|47120|47187|47186|47782|51222|51221,16,16,,
90496895,61505,Carolina Sphinx,Manduca sexta,minamer,https://inaturalist-open-data.s3.amazonaws.com/photos/149577609/medium.jpg,species,61506,1|47120|47158|47157|47213|61506|61505,16,16,,
90209383,152131,Bagrada Bug,Bagrada hilaris,naturephotosuze,https://static.inaturalist.org/photos/149061997/medium.jpg,species,153331,1|47120|47158|47744|47742|153331|152131,16,16,,
92184138,47563,oleander,Nerium oleander,sycamoretree,https://inaturalist-open-data.s3.amazonaws.com/photos/152593506/medium.jpg,species,47564,47126|211194|47124|47363|47362|47564|47563,16,16,,
90290213,79317,red-seeded dandelion,Taraxacum erythrospermum,tjhastings,https://static.inaturalist.org/photos/149206830/medium.jpg,species,47603,47126|211194|47124|47605|47604|47603|79317,16,16,,
96163507,15256,Wrentit,Chamaea fasciata,jennbastian,https://static.inaturalist.org/photos/159721802/medium.jpg,species,15255,1|2|3|7251|15050|15255|15256,15,15,,
90190620,32058,San Diego Alligator Lizard,Elgaria multicarinata webbii,lapelian,https://inaturalist-open-data.s3.amazonaws.com/photos/149029229/medium.jpeg,subspecies,32055,1|2|26036|26172|31888|32049|32055|32058,15,15,,
90308650,64238,puncture vine,Tribulus terrestris,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149237337/medium.jpeg,species,64278,47126|211194|47124|68220|68207|64278|64238,15,15,,
91625799,202789,Cabbage Looper Moth,Trichoplusia ni,jandlp,https://inaturalist-open-data.s3.amazonaws.com/photos/151593121/medium.jpg,species,124299,1|47120|47158|47157|48670|124299|202789,15,15,,
89374586,48460,,Life,dauntlesshugh,https://inaturalist-open-data.s3.amazonaws.com/photos/155444000/medium.jpg,stateofmatter,0,48460,15,15,,
89360646,4353,Heermann's Gull,Larus heermanni,mmchale,https://inaturalist-open-data.s3.amazonaws.com/photos/147557168/medium.jpg,species,4343,1|2|3|67561|4342|4343|4353,15,15,,
89821602,68062,Gray Wall Jumping Spider,Menemerus bivittatus,woodillj,https://inaturalist-open-data.s3.amazonaws.com/photos/148368435/medium.jpeg,species,68064,1|47120|47119|47118|48139|68064|68062,15,15,,
89545251,47604,"sunflowers, daisies, asters, and allies",Asteraceae,habito20,https://inaturalist-open-data.s3.amazonaws.com/photos/147884257/medium.jpg,family,47605,47126|211194|47124|47605|47604,15,815,,
90603834,14591,Red-whiskered Bulbul,Pycnonotus jocosus,ki6h,https://inaturalist-open-data.s3.amazonaws.com/photos/149761802/medium.jpg,species,14587,1|2|3|7251|14556|14587|14591,15,15,,
90303698,82231,American Cockroach,Periplaneta americana,botanicgirl,https://inaturalist-open-data.s3.amazonaws.com/photos/149278662/medium.jpeg,species,82233,1|47120|47158|81769|82232|82233|82231,15,15,,
91626117,122493,Grass Skippers,Hesperiinae,jandlp,https://inaturalist-open-data.s3.amazonaws.com/photos/151593652/medium.jpg,subfamily,47653,1|47120|47158|47157|47653|122493,15,15,,
90655283,51813,tall evening primrose,Oenothera elata,andreacala,https://inaturalist-open-data.s3.amazonaws.com/photos/149847223/medium.jpeg,species,48626,47126|211194|47124|47791|47790|48626|51813,15,15,,
89029983,133762,,Villa,naturephotosuze,https://static.inaturalist.org/photos/146974476/medium.jpg,genus,51558,1|47120|47158|47822|51558|133762,15,30,,
90308658,53134,deerweed,Acmispon glaber,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149237424/medium.jpeg,species,64336,47126|211194|47124|47123|47122|64336|53134,15,15,,
89644802,5562,Hummingbirds,Trochilidae,crlschles,https://inaturalist-open-data.s3.amazonaws.com/photos/148060771/medium.jpg,family,67573,1|2|3|67573|5562,14,127,,
94481222,133791,Guinea Paper Wasp,Polistes exclamans,sarahorior,https://inaturalist-open-data.s3.amazonaws.com/photos/156731657/medium.jpg,species,52756,1|47120|47158|47201|52747|52756|133791,14,14,,
97306231,48686,bulrushes and cattails,Typha,zacpeterson,https://inaturalist-open-data.s3.amazonaws.com/photos/161805286/medium.jpeg,genus,48694,47126|211194|47163|47162|48694|48686,14,23,,
90597402,122767,Feral Pigeon,Columba livia domestica,amendia7,https://static.inaturalist.org/photos/149749848/medium.jpeg,variety,3017,1|2|3|2708|2715|3000|3017|122767,14,14,,
89730981,311434,Black-backed Grass Skimmer,Paragus haemorrhous,naturephotosuze,https://static.inaturalist.org/photos/148208794/medium.jpg,species,311431,1|47120|47158|47822|49995|311431|311434,14,14,,
89743325,119344,Potter and Mason Wasps,Eumeninae,naturephotosuze,https://static.inaturalist.org/photos/148232424/medium.jpg,subfamily,52747,1|47120|47158|47201|52747|119344,14,14,,
89743955,259620,,Chrysanthrax vanus,naturephotosuze,https://static.inaturalist.org/photos/148233924/medium.jpg,species,69745,1|47120|47158|47822|51558|69745|259620,14,14,,
90235402,154340,Tropical House Cricket,Gryllodes sigillatus,ki6h,https://inaturalist-open-data.s3.amazonaws.com/photos/149111320/medium.jpg,species,154342,1|47120|47158|47651|52884|154342|154340,14,14,,
89739021,57137,chaparral bush-mallow,Malacothamnus fasciculatus,naturephotosuze,https://static.inaturalist.org/photos/148224421/medium.jpg,species,57138,47126|211194|47124|48796|48797|57138|57137,14,14,,
90306279,64126,greenbark ceanothus,Ceanothus spinosus,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149234204/medium.jpeg,species,49674,47126|211194|47124|47132|49041|49674|64126,14,14,,
89393629,82177,Black Soldier Fly,Hermetia illucens,houndzie,https://static.inaturalist.org/photos/147613725/medium.jpeg,species,82178,1|47120|47158|47822|70127|82178|82177,14,14,,
90298367,64114,sticky snakeroot,Ageratina adenophora,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149218260/medium.jpeg,species,64116,47126|211194|47124|47605|47604|64116|64114,14,14,,
90829188,53438,roses,Rosa,nature-trackers,https://inaturalist-open-data.s3.amazonaws.com/photos/150151700/medium.jpg,genus,47148,47126|211194|47124|47132|47148|53438,14,43,,
90578705,48111,Mantids,Mantidae,bird_man,https://inaturalist-open-data.s3.amazonaws.com/photos/149715954/medium.jpeg,family,48112,1|47120|47158|48112|48111,14,32,,
90623222,144491,Willet,Tringa semipalmata,michele38,https://inaturalist-open-data.s3.amazonaws.com/photos/149796955/medium.jpeg,species,3874,1|2|3|67561|3835|3874|144491,14,14,,
90039820,76563,Marsh parsley,Cyclospermum leptophyllum,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148755053/medium.jpeg,species,72082,47126|211194|47124|48700|48699|72082|76563,14,14,,
89993277,203102,Swan plant flower moth,Glyphodes onychinalis,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148631098/medium.jpeg,species,124281,1|47120|47158|47157|52002|124281|203102,14,14,,
89648692,199381,Glassy-winged Sharpshooter,Homalodisca vitripennis,scubabruin,https://inaturalist-open-data.s3.amazonaws.com/photos/148066954/medium.jpg,species,143192,1|47120|47158|47744|53237|143192|199381,14,14,,
90294406,53445,trailing blackberry,Rubus ursinus,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149210051/medium.jpeg,species,47544,47126|211194|47124|47132|47148|47544|53445,14,14,,
90294426,47851,oaks,Quercus,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149210353/medium.jpeg,genus,47852,47126|211194|47124|47853|47852|47851,14,107,,
89946614,117227,milky conecap,Conocybe apala,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148586490/medium.jpeg,species,117228,47170|47169|50814|47167|55472|117228|117227,13,13,,
90036052,63047,coast morning glory,Calystegia macrostegia,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148748409/medium.jpeg,species,56031,47126|211194|47124|48515|52345|56031|63047,13,14,,
90352182,16010,Ash-throated Flycatcher,Myiarchus cinerascens,molafish,https://inaturalist-open-data.s3.amazonaws.com/photos/149318495/medium.jpeg,species,15985,1|2|3|7251|980017|15985|16010,13,13,,
90282826,3864,Least Sandpiper,Calidris minutilla,michele38,https://inaturalist-open-data.s3.amazonaws.com/photos/149192973/medium.jpeg,species,3836,1|2|3|67561|3835|3836|3864,13,13,,
90539091,143390,Greenhouse Millipede,Oxidus gracilis,jordanburkhardt,https://static.inaturalist.org/photos/149646015/medium.jpg,species,143392,1|47120|47735|47734|132949|143392|143390,13,13,,
90037703,55745,white clover,Trifolium repens,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148751206/medium.jpeg,species,51876,47126|211194|47124|47123|47122|51876|55745,13,13,,
