taxon_id,common_name,scientific_name,rank,parent_id,taxon_ids
53836,,Cyanoplax,genus,533539,1|47115|47429|533431|533539|53836
131185,Hartweg's Chiton,Cyanoplax hartwegii,species,53836,1|47115|47429|533431|533539|53836|131185
478535,,Leopecten,genus,54525,1|47115|47584|551313|54525|478535
478534,San Diego Scallop,Leopecten diegensis,species,478535,1|47115|47584|551313|54525|478535|478534
840800,,Corallinoideae,subfamily,117828,47126|57774|57775|117827|117828|840800
47607,Owlet Moths and Allies,Noctuoidea,superfamily,47157,1|47120|47158|47157|47607
85436,glory bushes and allies,Tibouchina,genus,48889,47126|211194|47124|47791|48889|85436
48037,,Strongylocentrotidae,family,85508,1|47549|47548|85508|48037
48036,,Strongylocentrotus,genus,48037,1|47549|47548|85508|48037|48036
48035,Pacific Purple Sea Urchin,Strongylocentrotus purpuratus,species,48036,1|47549|47548|85508|48037|48036|48035
48655,California Seahare,Aplysia californica,species,48657,1|47115|47114|775804|48656|48657|48655
49095,Blueband Hermit Crab,Pagurus samuelis,species,48173,1|47120|47187|47186|48174|48173|49095
372865,Orthorrhaphan Flies,Orthorrhapha,infraorder,47822,1|47120|47158|47822|372865
127154,,Calliarthron,genus,117828,47126|57774|57775|117827|117828|127154
446884,,Calliarthron tuberculosum,species,127154,47126|57774|57775|117827|117828|127154|446884
7014,Swan Goose,Anser cygnoides,species,7006,1|2|3|6888|6912|7006|7014
60393,,Tipula,genus,51225,1|47120|47158|47822|51225|60393
47645,Typical Sculpins,Cottidae,family,47233,1|2|47178|47233|47645
87526,Sharpnose Sculpins,Clinocottus,genus,47645,1|2|47178|47233|47645|87526
117533,Woolly Sculpin,Clinocottus analis,species,87526,1|2|47178|47233|47645|87526|117533
132021,,Philonthus,genus,47951,1|47120|47158|47208|47951|132021
118395,,Agrocybe,genus,416512,47170|47169|50814|47167|416512|118395
118393,Common Fieldcap,Agrocybe pediades,species,118395,47170|47169|50814|47167|416512|118395|118393
319025,,Tenebrioninae,subfamily,53816,1|47120|47158|47208|53816|319025
132101,Cactus Flies,Neriidae,family,47822,1|47120|47158|47822|132101
479477,Yellow-gilled Sea Goddess,Doriopsilla gemela,species,47769,1|47115|47114|47113|47770|47769|479477
49813,,Haminoeidae,family,49784,1|47115|47114|49784|49813
49814,,Haminoea,genus,49813,1|47115|47114|49784|49813|49814
49815,Green Bubble Snail,Haminoea virescens,species,49814,1|47115|47114|49784|49813|49814|49815
53298,common chickweed,Stellaria media,species,49389,47126|211194|47124|47366|48567|49389|53298
61399,Basils,Ocimum,genus,48623,47126|211194|47124|48151|48623|61399
181060,Holy Basil,Ocimum tenuiflorum,species,61399,47126|211194|47124|48151|48623|61399|181060
50153,desert globemallow,Sphaeralcea ambigua,species,50154,47126|211194|47124|48796|48797|50154|50153
49339,brittlebush,Encelia farinosa,species,49338,47126|211194|47124|47605|47604|49338|49339
71999,,Bahiopsis,genus,47604,47126|211194|47124|47605|47604|71999
75736,San Diego County Viguiera,Bahiopsis laciniata,species,71999,47126|211194|47124|47605|47604|71999|75736
319974,scarlet monkeyflower,Erythranthe cardinalis,species,319976,47126|211194|47124|48151|64552|319976|319974
52847,,Anthriscus,genus,48699,47126|211194|47124|48700|48699|52847
52846,Bur Parsley,Anthriscus caucalis,species,52847,47126|211194|47124|48700|48699|52847|52846
61636,Bee-killers,Mallophora,genus,47982,1|47120|47158|47822|47982|61636
244378,,Mallophora fautrix,species,61636,1|47120|47158|47822|47982|61636|244378
129853,Bloody Crane's-bill,Geranium sanguineum,species,47701,47126|211194|47124|47690|47689|47701|129853
202089,true cochineal bug,Dactylopius coccus,species,202091,1|47120|47158|47744|202092|202091|202089
322498,,Muscina,genus,70144,1|47120|47158|47822|70144|322498
81951,Skin Beetles,Dermestidae,family,47208,1|47120|47158|47208|81951
81952,Skin Beetles,Dermestes,genus,81951,1|47120|47158|47208|81951|81952
121685,,Tetraclita,genus,121684,1|47120|1091452|49068|121684|121685
121682,Pink Volcano Barnacle,Tetraclita rubescens,species,121685,1|47120|1091452|49068|121684|121685|121682
514989,,Pooideae,subfamily,47434,47126|211194|47163|47162|47434|514989
84196,Willow Apple Gall Sawfly,Pontania californica,species,83852,1|47120|47158|47201|60628|83852|84196
83463,Willow Gall Midges,Rabdophaga,genus,55699,1|47120|47158|47822|55699|83463
75688,Santa Barbara Milkvetch,Astragalus trichopodus,species,49370,47126|211194|47124|47123|47122|49370|75688
172918,,Axion,genus,48486,1|47120|47158|47208|48486|172918
320335,Twice-struck Lady Beetle,Axion plagiatum,species,172918,1|47120|47158|47208|48486|172918|320335
71389,Agoutis and Acouchis,Dasyproctidae,family,43698,1|2|40151|43698|71389
43711,Agoutis,Dasyprocta,genus,71389,1|2|40151|43698|71389|43711
49667,baldcypresses,Taxodium,genus,47374,47126|211194|136329|47375|47374|49667
169570,pondcypress,Taxodium ascendens,species,49667,47126|211194|136329|47375|47374|49667|169570
372442,Morrill Lace Bug,Corythucha morrilli,species,60787,1|47120|47158|47744|53506|60787|372442
52029,"Flannel, Slug Caterpillar, Leaf Skeletonizer, and Allied Moths",Zygaenoidea,superfamily,47157,1|47120|47158|47157|52029
58893,Spotted spurge,Euphorbia maculata,species,51822,47126|211194|47124|51820|51821|51822|58893
76650,Asian ponysfoot,Dichondra micrantha,species,61178,47126|211194|47124|48515|52345|61178|76650
49282,Feather Duster Worms,Sabellidae,family,152937,1|47491|47490|152937|49282
84865,,Eudistylia,genus,49282,1|47491|47490|152937|49282|84865
117595,Giant Feather Duster Worm,Eudistylia polymorpha,species,84865,1|47491|47490|152937|49282|84865|117595
126126,chain bladder kelp,Stephanocystis osmundacea,species,126128,48222|48221|48220|48219|126125|126128|126126
72029,Suncups,Camissoniopsis,genus,47790,47126|211194|47124|47791|47790|72029
75976,beach suncup,Camissoniopsis cheiranthifolia,species,72029,47126|211194|47124|47791|47790|72029|75976
78763,Feltleaf Everlasting,Pseudognaphalium microcephalum,species,53078,47126|211194|47124|47605|47604|53078|78763
60177,berry saltbush,Atriplex semibaccata,species,58112,47126|211194|47124|47366|52327|58112|60177
161639,downy thorn-apple,Datura innoxia,species,48943,47126|211194|47124|48515|48516|48943|161639
122535,,Heliothinae,subfamily,48670,1|47120|47158|47157|48670|122535
53046,Naked Buckwheat,Eriogonum nudum,species,48939,47126|211194|47124|47366|48382|48939|53046
59238,Slender Woolly Buckwheat,Eriogonum gracile,species,48939,47126|211194|47124|47366|48382|48939|59238
44326,California Vole,Microtus californicus,species,44259,1|2|40151|43698|55986|44259|44326
57054,Summer Lupine,Lupinus formosus,species,47121,47126|211194|47124|47123|47122|47121|57054
165659,purple needlegrass,Nassella pulchra,species,52806,47126|211194|47163|47162|47434|52806|165659
78755,Peach,Prunus persica,species,47351,47126|211194|47124|47132|47148|47351|78755
64104,desert wild grape,Vitis girdiana,species,60773,47126|211194|47124|71291|50279|60773|64104
142331,Fishtail palms,Caryota,genus,48867,47126|211194|47163|48866|48867|142331
373578,"Acacias, Mimosas, mesquites, and allies",Mimosoideae,subfamily,47122,47126|211194|47124|47123|47122|373578
47551,Long-jawed Orbweavers,Tetragnathidae,family,47118,1|47120|47119|47118|47551
47550,,Tetragnatha,genus,47551,1|47120|47119|47118|47551|47550
51691,Silver Lupine,Lupinus albifrons,species,47121,47126|211194|47124|47123|47122|47121|51691
127401,Agrarian Sac Spider,Cheiracanthium inclusum,species,61868,1|47120|47119|47118|808367|61868|127401
321397,,Sciapodinae,subfamily,68020,1|47120|47158|47822|68020|321397
47424,Tarantulas,Theraphosidae,family,47118,1|47120|47119|47118|47424
47423,,Aphonopelma,genus,47424,1|47120|47119|47118|47424|47423
339382,Steindachner's Ebony Tarantula,Aphonopelma steindachneri,species,47423,1|47120|47119|47118|47424|47423|339382
414448,Aschizan Flies,Aschiza,zoosection,47822,1|47120|47158|47822|414448
248086,,Ozodiceromyia,genus,202796,1|47120|47158|47822|202796|248086
57204,Woollystars,Eriastrum,genus,48932,47126|211194|47124|47181|48932|57204
58232,giant woollystar,Eriastrum densifolium,species,57204,47126|211194|47124|47181|48932|57204|58232
59188,Funereal Duskywing,Erynnis funeralis,species,47652,1|47120|47158|47157|47653|47652|59188
58322,,Koelreuteria,genus,58321,47126|211194|47124|47729|58321|58322
58320,goldenrain tree,Koelreuteria paniculata,species,58322,47126|211194|47124|47729|58321|58322|58320
178370,,Peridroma,genus,48670,1|47120|47158|47157|48670|178370
179339,Variegated Cutworm Moth,Peridroma saucia,species,178370,1|47120|47158|47157|48670|178370|179339
84754,,Melanopleurus,genus,55558,1|47120|47158|47744|55558|84754
58169,Sea Heath Family,Frankeniaceae,family,47366,47126|211194|47124|47366|58169
58170,Sea Heaths,Frankenia,genus,58169,47126|211194|47124|47366|58169|58170
58168,Alkali Heath,Frankenia salina,species,58170,47126|211194|47124|47366|58169|58170|58168
505578,,Therevinae,subfamily,202796,1|47120|47158|47822|202796|505578
131029,,Prionyx,genus,48742,1|47120|47158|47201|48742|131029
130626,Black Carpet Beetles,Attagenus,genus,81951,1|47120|47158|47208|81951|130626
878126,,Podagrionini,tribe,203199,1|47120|47158|47201|203199|878126
85586,Ant-like Flower Beetles,Anthicidae,family,47208,1|47120|47158|47208|85586
373637,,Anthicini,tribe,85586,1|47120|47158|47208|85586|373637
57056,Black Medick,Medicago lupulina,species,53152,47126|211194|47124|47123|47122|53152|57056
55748,corn speedwell,Veronica arvensis,species,51611,47126|211194|47124|48151|50638|51611|55748
62819,,Ceiba,genus,48797,47126|211194|47124|48796|48797|62819
62809,Kapok Tree,Ceiba pentandra,species,62819,47126|211194|47124|48796|48797|62819|62809
180744,Sand Cockroaches,Corydiidae,family,81769,1|47120|47158|81769|180744
122620,,Arenivaga,genus,180744,1|47120|47158|81769|180744|122620
58202,cheeseweed mallow,Malva parviflora,species,55978,47126|211194|47124|48796|48797|55978|58202
4385,California Gull,Larus californicus,species,4343,1|2|3|67561|4342|4343|4385
135446,,Tristaniopsis,genus,51816,47126|211194|47124|47791|51816|135446
78580,Tropical Pokeweed,Phytolacca icosandra,species,48601,47126|211194|47124|47366|48600|48601|78580
54713,fuchsias,Fuchsia,genus,47790,47126|211194|47124|47791|47790|54713
163112,Hardy Fuchsia,Fuchsia magellanica,species,54713,47126|211194|47124|47791|47790|54713|163112
1092926,,Sedeae,tribe,51890,47126|211194|47124|71289|51890|1092926
121634,pussy tails,Ptilotus,genus,52327,47126|211194|47124|47366|52327|121634
28465,Centipede Snakes,Tantilla,genus,26504,1|2|26036|26172|26504|28465
28489,Western Black-headed Snake,Tantilla planiceps,species,28465,1|2|26036|26172|26504|28465|28489
59040,turkey tangle frogfruit,Phyla nodiflora,species,59041,47126|211194|47124|48151|49194|59041|59040
72302,,Pistia,genus,48536,47126|211194|47163|48073|48536|72302
78589,water lettuce,Pistia stratiotes,species,72302,47126|211194|47163|48073|48536|72302|78589
502785,Masked Chafers and Rice Beetles,Cyclocephalini,tribe,48201,1|47120|47158|47208|48201|502785
209849,,Chrysopini,tribe,52425,1|47120|47158|48763|52425|209849
473531,gum trees,Eucalypteae,tribe,51816,47126|211194|47124|47791|51816|473531
18976,Red-crowned Parrot,Amazona viridigenalis,species,18975,1|2|3|18874|18875|18975|18976
902551,Mower's Mushroom,Panaeolus foenisecii,species,118262,47170|47169|50814|47167|1180803|118262|902551
44419,American Harvest Mice,Reithrodontomys,genus,55986,1|2|40151|43698|55986|44419
44431,Western Harvest Mouse,Reithrodontomys megalotis,species,44419,1|2|40151|43698|55986|44419|44431
574731,,Brassiceae,tribe,47204,47126|211194|47124|71275|47204|574731
77873,longleaf bush lupine,Lupinus longifolius,species,47121,47126|211194|47124|47123|47122|47121|77873
130314,,Lygaeinae,subfamily,55558,1|47120|47158|47744|55558|130314
77496,oceanblue morning glory,Ipomoea indica,species,52346,47126|211194|47124|48515|52345|52346|77496
79519,wine grape,Vitis vinifera,species,60773,47126|211194|47124|71291|50279|60773|79519
27701,Newts,Salamandridae,family,26718,1|2|20978|26718|27701
27816,Pacific Newts,Taricha,genus,27701,1|2|20978|26718|27701|27816
27818,California Newt,Taricha torosa,species,27816,1|2|20978|26718|27701|27816|27818
55439,Spurgecreepers,Dalechampia,genus,51821,47126|211194|47124|51820|51821|55439
72367,,Soleirolia,genus,51885,47126|211194|47124|47132|51885|72367
79147,Baby's tears,Soleirolia soleirolii,species,72367,47126|211194|47124|47132|51885|72367|79147
163873,Hairy Pennywort,Hydrocotyle moschata,species,56917,47126|211194|47124|48700|52849|56917|163873
52696,slender wild oat,Avena barbata,species,52697,47126|211194|47163|47162|47434|52697|52696
52702,great brome,Bromus diandrus,species,52701,47126|211194|47163|47162|47434|52701|52702
797520,Colubrine Snakes,Colubrinae,subfamily,26504,1|2|26036|26172|26504|797520
52914,chicories and endives,Cichorium,genus,47604,47126|211194|47124|47605|47604|52914
52377,mountain mahoganies,Cercocarpus,genus,47148,47126|211194|47124|47132|47148|52377
63977,birchleaf mountain mahogany,Cercocarpus betuloides,species,52377,47126|211194|47124|47132|47148|52377|63977
58953,,Ehrendorferia,genus,47332,47126|211194|47124|48232|47332|58953
60613,white eardrops,Ehrendorferia ochroleuca,species,58953,47126|211194|47124|48232|47332|58953|60613
196419,Ring-legged Earwig,Euborellia annulipes,species,196421,1|47120|47158|47793|245158|196421|196419
48549,American Lady,Vanessa virginiensis,species,48507,1|47120|47158|47157|47922|48507|48549
11931,Violet-green Swallow,Tachycineta thalassina,species,11925,1|2|3|7251|11853|11925|11931
64275,,Carthamus,genus,47604,47126|211194|47124|47605|47604|64275
70131,,Sphinx,genus,47213,1|47120|47158|47157|47213|70131
127169,Great Ash Sphinx,Sphinx chersis,species,70131,1|47120|47158|47157|47213|70131|127169
72233,Red Tops,Melinis,genus,47434,47126|211194|47163|47162|47434|72233
77987,Natal grass,Melinis repens,species,72233,47126|211194|47163|47162|47434|72233|77987
48894,Scorpions,Scorpiones,order,47119,1|47120|47119|48894
52572,Devil Scorpions,Vaejovidae,family,48894,1|47120|47119|48894|52572
56811,,Paruroctonus,genus,52572,1|47120|47119|48894|52572|56811
56810,California common scorpion,Paruroctonus silvestrii,species,56811,1|47120|47119|48894|52572|56811|56810
178410,,Petrophila,genus,52002,1|47120|47158|47157|52002|178410
349846,Jalisco Petrophila,Petrophila jaliscalis,species,178410,1|47120|47158|47157|52002|178410|349846
155268,,Platylyra,genus,48124,1|47120|47158|47651|48124|155268
155263,California Chaparral Katydid,Platylyra californica,species,155268,1|47120|47158|47651|48124|155268|155263
55854,jimsonweed,Datura stramonium,species,48943,47126|211194|47124|48515|48516|48943|55854
82722,Aleppo pine,Pinus halepensis,species,47561,47126|211194|136329|47375|47562|47561|82722
120584,Colourful Comb-footed Spiders,Parasteatoda,genus,47371,1|47120|47119|47118|47371|120584
120583,Common House Spider,Parasteatoda tepidariorum,species,120584,1|47120|47119|47118|47371|120584|120583
3892,Greater Yellowlegs,Tringa melanoleuca,species,3874,1|2|3|67561|3835|3874|3892
179678,Square-spotted Blue,Euphilotes battoides,species,59163,1|47120|47158|47157|47923|59163|179678
179676,El Segundo Blue,Euphilotes battoides allyni,subspecies,179678,1|47120|47158|47157|47923|59163|179678|179676
321513,,Asterolecaniidae,family,47744,1|47120|47158|47744|321513
321514,,Asterolecanium,genus,321513,1|47120|47158|47744|321513|321514
59035,American black nightshade,Solanum americanum,species,50641,47126|211194|47124|48515|48516|50641|59035
356157,"Bot Flies, Blow Flies, and Allies",Oestroidea,superfamily,47822,1|47120|47158|47822|356157
133024,,Euodynerus,genus,52747,1|47120|47158|47201|52747|133024
173324,,Blapstinus,genus,53816,1|47120|47158|47208|53816|173324
372844,Bostrichiform Beetles,Bostrichiformia,infraorder,47208,1|47120|47158|47208|372844
77482,Canary Island St. John's Wort,Hypericum canariense,species,52761,47126|211194|47124|51820|71412|52761|77482
53727,incense-cedars,Calocedrus,genus,47374,47126|211194|136329|47375|47374|53727
53723,California incense-cedar,Calocedrus decurrens,species,53727,47126|211194|136329|47375|47374|53727|53723
72356,Hook-Thorns,Senegalia,genus,47122,47126|211194|47124|47123|47122|72356
79056,catclaw acacia,Senegalia greggii,species,72356,47126|211194|47124|47123|47122|72356|79056
272610,Trumpet Vines,Amphilophium,genus,48377,47126|211194|47124|48151|48377|272610
50899,custard-apples,Annonaceae,family,50898,47126|211194|47124|50898|50899
179978,tarweeds and allies,Madieae,tribe,47604,47126|211194|47124|47605|47604|179978
522678,,Polyommatina,subtribe,47923,1|47120|47158|47157|47923|522678
117930,,Acarosporales,order,54743,47170|48250|54743|117930
117931,,Acarosporaceae,family,117930,47170|48250|54743|117930|117931
117932,cobblestone lichens,Acarospora,genus,117931,47170|48250|54743|117930|117931|117932
212280,Yellow Cobblestone Lichen,Acarospora socialis,species,117932,47170|48250|54743|117930|117931|117932|212280
48522,Inkcaps,Coprinopsis,genus,56310,47170|47169|50814|47167|56310|48522
55605,hare's foot inkcap,Coprinopsis lagopus,species,48522,47170|47169|50814|47167|56310|48522|55605
250753,Sand-Loving Wasps,Tachytes,genus,51955,1|47120|47158|47201|51955|250753
176871,,Neandra,genus,47961,1|47120|47158|47208|47961|176871
225465,Pole Borer,Neandra brunnea,species,176871,1|47120|47158|47208|47961|176871|225465
367567,Psittacara Parakeets,Psittacara,genus,18875,1|2|3|18874|18875|367567
